,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
2559,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2560,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2561,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2562,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2563,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2564,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2565,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2566,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2567,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2568,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2569,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2570,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2571,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2572,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2573,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2574,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2575,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2576,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2577,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2578,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2579,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2580,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2581,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2582,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2583,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2584,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2585,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2586,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2587,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2588,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2589,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2590,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2591,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2592,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2593,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2594,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2595,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2596,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2597,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2598,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2599,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2600,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2601,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2602,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2603,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2604,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2605,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2606,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2607,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2608,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2609,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2610,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2611,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2612,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2613,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2614,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2615,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2616,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2617,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2618,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2619,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2620,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2621,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2622,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2623,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2624,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2625,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2626,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2627,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2628,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2629,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2630,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2631,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2632,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2633,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2634,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2635,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2636,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2637,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2638,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2639,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2640,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2641,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2642,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2643,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2644,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2645,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2646,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2647,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2648,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2649,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2650,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2651,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2652,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2653,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2654,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2655,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2656,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2657,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2658,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2659,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2660,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2661,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2662,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2663,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2664,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2665,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2666,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2667,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2668,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2669,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2670,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2671,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2672,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2673,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2674,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2675,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2676,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2677,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2678,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2679,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2680,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2681,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2682,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2683,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2684,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2685,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2686,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2687,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2688,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2689,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2690,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2691,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2692,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2693,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2694,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2695,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2696,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2697,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2698,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2699,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2700,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2701,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2702,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2703,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2704,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2705,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2706,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2707,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2708,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2709,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2710,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2711,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2712,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2713,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2714,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2715,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2716,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2717,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2718,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2719,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2720,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2721,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2722,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2723,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2724,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2725,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2726,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2727,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2728,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2729,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2730,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2731,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2732,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2733,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2734,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2735,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2736,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2737,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2738,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2739,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2740,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2741,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2742,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2743,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2744,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2745,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2746,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2747,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2748,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2749,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2750,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2751,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2752,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2753,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2754,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2755,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2756,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2757,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2758,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2759,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2760,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2761,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2762,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2763,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2764,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2765,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2766,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2767,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2768,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2769,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2770,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2771,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2772,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2773,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
